rt_id;rt_code;rt_code_ext;rt_fo_code;rt_fo_ordr;rt_comment;rt_creadat;rt_majdate;rt_majsrc;rt_abddate;rt_abdsrc
716000001391;RT716000000737;;FO716000002161;1;;2022-08-29 00:00:00;;;;
716000001392;RT716000000737;;FO716000002125;2;;2022-08-29 00:00:00;;;;
716000001393;RT716000000737;;FO716000001981;3;;2022-08-29 00:00:00;;;;
716000001394;RT716000000737;;FO716000002233;4;;2022-08-29 00:00:00;;;;
716000001395;RT716000000737;;FO716000001837;5;;2022-08-29 00:00:00;;;;
716000001396;RT716000000737;;FO716000002197;6;;2022-08-29 00:00:00;;;;
716000001397;RT716000000738;;FO716000002126;1;;2022-08-29 00:00:00;;;;
716000001398;RT716000000738;;FO716000001982;2;;2022-08-29 00:00:00;;;;
716000001399;RT716000000738;;FO716000001838;3;;2022-08-29 00:00:00;;;;
716000001400;RT716000000738;;FO716000002198;4;;2022-08-29 00:00:00;;;;
716000001401;RT716000000738;;FO716000002162;5;;2022-08-29 00:00:00;;;;
716000001402;RT716000000738;;FO716000002234;6;;2022-08-29 00:00:00;;;;
716000001403;RT716000000739;;FO716000002127;1;;2022-08-29 00:00:00;;;;
716000001404;RT716000000739;;FO716000002199;2;;2022-08-29 00:00:00;;;;
716000001405;RT716000000739;;FO716000001983;3;;2022-08-29 00:00:00;;;;
716000001406;RT716000000739;;FO716000001839;4;;2022-08-29 00:00:00;;;;
716000001407;RT716000000739;;FO716000002235;5;;2022-08-29 00:00:00;;;;
716000001408;RT716000000739;;FO716000002163;6;;2022-08-29 00:00:00;;;;
716000001409;RT716000000740;;FO716000001984;1;;2022-08-29 00:00:00;;;;
716000001410;RT716000000740;;FO716000002128;2;;2022-08-29 00:00:00;;;;
716000001411;RT716000000740;;FO716000001840;3;;2022-08-29 00:00:00;;;;
716000001412;RT716000000740;;FO716000002164;4;;2022-08-29 00:00:00;;;;
716000001413;RT716000000740;;FO716000002236;5;;2022-08-29 00:00:00;;;;
716000001414;RT716000000740;;FO716000002200;6;;2022-08-29 00:00:00;;;;
716000001415;RT716000000741;;FO716000001841;1;;2022-08-29 00:00:00;;;;
716000001416;RT716000000741;;FO716000002165;2;;2022-08-29 00:00:00;;;;
716000001417;RT716000000741;;FO716000002129;3;;2022-08-29 00:00:00;;;;
716000001418;RT716000000741;;FO716000002237;4;;2022-08-29 00:00:00;;;;
716000001419;RT716000000741;;FO716000002201;5;;2022-08-29 00:00:00;;;;
716000001420;RT716000000741;;FO716000001985;6;;2022-08-29 00:00:00;;;;
716000001421;RT716000000742;;FO716000002130;1;;2022-08-29 00:00:00;;;;
716000001422;RT716000000742;;FO716000002166;2;;2022-08-29 00:00:00;;;;
716000001423;RT716000000742;;FO716000002238;3;;2022-08-29 00:00:00;;;;
716000001424;RT716000000742;;FO716000002202;4;;2022-08-29 00:00:00;;;;
716000001425;RT716000000742;;FO716000001842;5;;2022-08-29 00:00:00;;;;
716000001426;RT716000000742;;FO716000001986;6;;2022-08-29 00:00:00;;;;
716000001427;RT716000000743;;FO716000002131;1;;2022-08-29 00:00:00;;;;
716000001428;RT716000000743;;FO716000002203;2;;2022-08-29 00:00:00;;;;
716000001429;RT716000000743;;FO716000002167;3;;2022-08-29 00:00:00;;;;
716000001430;RT716000000743;;FO716000002275;4;;2022-08-29 00:00:00;;;;
716000001431;RT716000000743;;FO716000001843;5;;2022-08-29 00:00:00;;;;
716000001432;RT716000000743;;FO716000002239;6;;2022-08-29 00:00:00;;;;
716000001433;RT716000000743;;FO716000001987;7;;2022-08-29 00:00:00;;;;
716000001434;RT716000000744;;FO716000002240;1;;2022-08-29 00:00:00;;;;
716000001435;RT716000000744;;FO716000002132;2;;2022-08-29 00:00:00;;;;
716000001436;RT716000000744;;FO716000001844;3;;2022-08-29 00:00:00;;;;
716000001437;RT716000000744;;FO716000002204;4;;2022-08-29 00:00:00;;;;
716000001438;RT716000000744;;FO716000002276;5;;2022-08-29 00:00:00;;;;
716000001439;RT716000000744;;FO716000002168;6;;2022-08-29 00:00:00;;;;
716000001440;RT716000000744;;FO716000001988;7;;2022-08-29 00:00:00;;;;
716000001441;RT716000000745;;FO716000002241;1;;2022-08-29 00:00:00;;;;
716000001442;RT716000000745;;FO716000001989;2;;2022-08-29 00:00:00;;;;
716000001443;RT716000000745;;FO716000002169;3;;2022-08-29 00:00:00;;;;
716000001444;RT716000000745;;FO716000002205;4;;2022-08-29 00:00:00;;;;
716000001445;RT716000000745;;FO716000002277;5;;2022-08-29 00:00:00;;;;
716000001446;RT716000000745;;FO716000002133;6;;2022-08-29 00:00:00;;;;
716000001447;RT716000000745;;FO716000001845;7;;2022-08-29 00:00:00;;;;
716000001448;RT716000000746;;FO716000002278;1;;2022-08-29 00:00:00;;;;
716000001449;RT716000000746;;FO716000002170;2;;2022-08-29 00:00:00;;;;
716000001450;RT716000000746;;FO716000001846;3;;2022-08-29 00:00:00;;;;
716000001451;RT716000000746;;FO716000002242;4;;2022-08-29 00:00:00;;;;
716000001452;RT716000000746;;FO716000002206;5;;2022-08-29 00:00:00;;;;
716000001453;RT716000000746;;FO716000002134;6;;2022-08-29 00:00:00;;;;
716000001454;RT716000000746;;FO716000001990;7;;2022-08-29 00:00:00;;;;
716000001455;RT716000000747;;FO716000002171;1;;2022-08-29 00:00:00;;;;
716000001456;RT716000000747;;FO716000002279;2;;2022-08-29 00:00:00;;;;
716000001457;RT716000000747;;FO716000002207;3;;2022-08-29 00:00:00;;;;
716000001458;RT716000000747;;FO716000002135;4;;2022-08-29 00:00:00;;;;
716000001459;RT716000000747;;FO716000001991;5;;2022-08-29 00:00:00;;;;
716000001460;RT716000000747;;FO716000002243;6;;2022-08-29 00:00:00;;;;
716000001461;RT716000000747;;FO716000001847;7;;2022-08-29 00:00:00;;;;
716000001462;RT716000000748;;FO716000002172;1;;2022-08-29 00:00:00;;;;
716000001463;RT716000000748;;FO716000002280;2;;2022-08-29 00:00:00;;;;
716000001464;RT716000000748;;FO716000002208;3;;2022-08-29 00:00:00;;;;
716000001465;RT716000000748;;FO716000002136;4;;2022-08-29 00:00:00;;;;
716000001466;RT716000000748;;FO716000001848;5;;2022-08-29 00:00:00;;;;
716000001467;RT716000000748;;FO716000002244;6;;2022-08-29 00:00:00;;;;
716000001468;RT716000000748;;FO716000001992;7;;2022-08-29 00:00:00;;;;
716000001469;RT716000000749;;FO716000001993;1;;2022-08-29 00:00:00;;;;
716000001470;RT716000000749;;FO716000002281;2;;2022-08-29 00:00:00;;;;
716000001471;RT716000000749;;FO716000002173;3;;2022-08-29 00:00:00;;;;
716000001472;RT716000000749;;FO716000002245;4;;2022-08-29 00:00:00;;;;
716000001473;RT716000000749;;FO716000002209;5;;2022-08-29 00:00:00;;;;
716000001474;RT716000000749;;FO716000001849;6;;2022-08-29 00:00:00;;;;
716000001475;RT716000000749;;FO716000002137;7;;2022-08-29 00:00:00;;;;
716000001476;RT716000000749;;FO716000002317;8;;2022-08-29 00:00:00;;;;
716000001477;RT716000000750;;FO716000001994;1;;2022-08-29 00:00:00;;;;
716000001478;RT716000000750;;FO716000002282;2;;2022-08-29 00:00:00;;;;
716000001479;RT716000000750;;FO716000002210;3;;2022-08-29 00:00:00;;;;
716000001480;RT716000000750;;FO716000002138;4;;2022-08-29 00:00:00;;;;
716000001481;RT716000000750;;FO716000002318;5;;2022-08-29 00:00:00;;;;
716000001482;RT716000000750;;FO716000001850;6;;2022-08-29 00:00:00;;;;
716000001483;RT716000000750;;FO716000002174;7;;2022-08-29 00:00:00;;;;
716000001484;RT716000000750;;FO716000002246;8;;2022-08-29 00:00:00;;;;
716000001485;RT716000000751;;FO716000002175;1;;2022-08-29 00:00:00;;;;
716000001486;RT716000000751;;FO716000001995;2;;2022-08-29 00:00:00;;;;
716000001487;RT716000000751;;FO716000002211;3;;2022-08-29 00:00:00;;;;
716000001488;RT716000000751;;FO716000002139;4;;2022-08-29 00:00:00;;;;
716000001489;RT716000000751;;FO716000002247;5;;2022-08-29 00:00:00;;;;
716000001490;RT716000000751;;FO716000002319;6;;2022-08-29 00:00:00;;;;
716000001491;RT716000000751;;FO716000001851;7;;2022-08-29 00:00:00;;;;
716000001492;RT716000000751;;FO716000002283;8;;2022-08-29 00:00:00;;;;
716000001493;RT716000000752;;FO716000002176;1;;2022-08-29 00:00:00;;;;
716000001494;RT716000000752;;FO716000001996;2;;2022-08-29 00:00:00;;;;
716000001495;RT716000000752;;FO716000002248;3;;2022-08-29 00:00:00;;;;
716000001496;RT716000000752;;FO716000002284;4;;2022-08-29 00:00:00;;;;
716000001497;RT716000000752;;FO716000002320;5;;2022-08-29 00:00:00;;;;
716000001498;RT716000000752;;FO716000002140;6;;2022-08-29 00:00:00;;;;
716000001499;RT716000000752;;FO716000002212;7;;2022-08-29 00:00:00;;;;
716000001500;RT716000000752;;FO716000001852;8;;2022-08-29 00:00:00;;;;
716000001501;RT716000000753;;FO716000001853;1;;2022-08-29 00:00:00;;;;
716000001502;RT716000000753;;FO716000002285;2;;2022-08-29 00:00:00;;;;
716000001503;RT716000000753;;FO716000002177;3;;2022-08-29 00:00:00;;;;
716000001504;RT716000000753;;FO716000002141;4;;2022-08-29 00:00:00;;;;
716000001505;RT716000000753;;FO716000001997;5;;2022-08-29 00:00:00;;;;
716000001506;RT716000000753;;FO716000002321;6;;2022-08-29 00:00:00;;;;
716000001507;RT716000000753;;FO716000002249;7;;2022-08-29 00:00:00;;;;
716000001508;RT716000000753;;FO716000002213;8;;2022-08-29 00:00:00;;;;
716000001509;RT716000000754;;FO716000002322;1;;2022-08-29 00:00:00;;;;
716000001510;RT716000000754;;FO716000001854;2;;2022-08-29 00:00:00;;;;
716000001511;RT716000000754;;FO716000002214;3;;2022-08-29 00:00:00;;;;
716000001512;RT716000000754;;FO716000002142;4;;2022-08-29 00:00:00;;;;
716000001513;RT716000000754;;FO716000002178;5;;2022-08-29 00:00:00;;;;
716000001514;RT716000000754;;FO716000001998;6;;2022-08-29 00:00:00;;;;
716000001515;RT716000000754;;FO716000002250;7;;2022-08-29 00:00:00;;;;
716000001516;RT716000000754;;FO716000002286;8;;2022-08-29 00:00:00;;;;
716000001517;RT716000000755;;FO716000001855;1;;2022-08-29 00:00:00;;;;
716000001518;RT716000000755;;FO716000001999;2;;2022-08-29 00:00:00;;;;
716000001519;RT716000000755;;FO716000002323;3;;2022-08-29 00:00:00;;;;
716000001520;RT716000000756;;FO716000001856;1;;2022-08-29 00:00:00;;;;
716000001521;RT716000000756;;FO716000002324;2;;2022-08-29 00:00:00;;;;
716000001522;RT716000000756;;FO716000002000;3;;2022-08-29 00:00:00;;;;
716000001523;RT716000000757;;FO716000002325;1;;2022-08-29 00:00:00;;;;
716000001524;RT716000000757;;FO716000001857;2;;2022-08-29 00:00:00;;;;
716000001525;RT716000000757;;FO716000002001;3;;2022-08-29 00:00:00;;;;
716000001526;RT716000000758;;FO716000001858;1;;2022-08-29 00:00:00;;;;
716000001527;RT716000000758;;FO716000002326;2;;2022-08-29 00:00:00;;;;
716000001528;RT716000000758;;FO716000002374;3;;2022-08-29 00:00:00;;;;
716000001529;RT716000000758;;FO716000002002;4;;2022-08-29 00:00:00;;;;
716000001530;RT716000000758;;FO716000002350;5;;2022-08-29 00:00:00;;;;
716000001531;RT716000000758;;FO716000002398;6;;2022-08-29 00:00:00;;;;
716000001532;RT716000000759;;FO716000002327;1;;2022-08-29 00:00:00;;;;
716000001533;RT716000000759;;FO716000002003;2;;2022-08-29 00:00:00;;;;
716000001534;RT716000000759;;FO716000002399;3;;2022-08-29 00:00:00;;;;
716000001535;RT716000000759;;FO716000002375;4;;2022-08-29 00:00:00;;;;
716000001536;RT716000000759;;FO716000002351;5;;2022-08-29 00:00:00;;;;
716000001537;RT716000000759;;FO716000001859;6;;2022-08-29 00:00:00;;;;
716000001538;RT716000000760;;FO716000002004;1;;2022-08-29 00:00:00;;;;
716000001539;RT716000000760;;FO716000002376;2;;2022-08-29 00:00:00;;;;
716000001540;RT716000000760;;FO716000002328;3;;2022-08-29 00:00:00;;;;
716000001541;RT716000000760;;FO716000002352;4;;2022-08-29 00:00:00;;;;
716000001542;RT716000000760;;FO716000001860;5;;2022-08-29 00:00:00;;;;
716000001543;RT716000000760;;FO716000002400;6;;2022-08-29 00:00:00;;;;
716000001544;RT716000000761;;FO716000002005;1;;2022-08-29 00:00:00;;;;
716000001545;RT716000000761;;FO716000002329;2;;2022-08-29 00:00:00;;;;
716000001546;RT716000000761;;FO716000002353;3;;2022-08-29 00:00:00;;;;
716000001547;RT716000000761;;FO716000001861;4;;2022-08-29 00:00:00;;;;
716000001548;RT716000000762;;FO716000002006;1;;2022-08-29 00:00:00;;;;
716000001549;RT716000000762;;FO716000001862;2;;2022-08-29 00:00:00;;;;
716000001550;RT716000000762;;FO716000002354;3;;2022-08-29 00:00:00;;;;
716000001551;RT716000000762;;FO716000002330;4;;2022-08-29 00:00:00;;;;
716000001552;RT716000000763;;FO716000002007;1;;2022-08-29 00:00:00;;;;
716000001553;RT716000000763;;FO716000001863;2;;2022-08-29 00:00:00;;;;
716000001554;RT716000000763;;FO716000002355;3;;2022-08-29 00:00:00;;;;
716000001555;RT716000000763;;FO716000002331;4;;2022-08-29 00:00:00;;;;
716000001556;RT716000000764;;FO716000002332;1;;2022-08-29 00:00:00;;;;
716000001557;RT716000000764;;FO716000002008;2;;2022-08-29 00:00:00;;;;
716000001558;RT716000000764;;FO716000002356;3;;2022-08-29 00:00:00;;;;
716000001559;RT716000000764;;FO716000001864;4;;2022-08-29 00:00:00;;;;
716000001560;RT716000000765;;FO716000002333;1;;2022-08-29 00:00:00;;;;
716000001561;RT716000000765;;FO716000002357;2;;2022-08-29 00:00:00;;;;
716000001562;RT716000000765;;FO716000002009;3;;2022-08-29 00:00:00;;;;
716000001563;RT716000000765;;FO716000001865;4;;2022-08-29 00:00:00;;;;
716000001564;RT716000000766;;FO716000002358;1;;2022-08-29 00:00:00;;;;
716000001565;RT716000000766;;FO716000002010;2;;2022-08-29 00:00:00;;;;
716000001566;RT716000000766;;FO716000002334;3;;2022-08-29 00:00:00;;;;
716000001567;RT716000000766;;FO716000001866;4;;2022-08-29 00:00:00;;;;
716000001568;RT716000000767;;FO716000002383;1;;2022-08-29 00:00:00;;;;
716000001569;RT716000000767;;FO716000002359;2;;2022-08-29 00:00:00;;;;
716000001570;RT716000000767;;FO716000001867;3;;2022-08-29 00:00:00;;;;
716000001571;RT716000000767;;FO716000002335;4;;2022-08-29 00:00:00;;;;
716000001572;RT716000000767;;FO716000002011;5;;2022-08-29 00:00:00;;;;
716000001573;RT716000000768;;FO716000002012;1;;2022-08-29 00:00:00;;;;
716000001574;RT716000000768;;FO716000001868;2;;2022-08-29 00:00:00;;;;
716000001575;RT716000000768;;FO716000002336;3;;2022-08-29 00:00:00;;;;
716000001576;RT716000000768;;FO716000002384;4;;2022-08-29 00:00:00;;;;
716000001577;RT716000000768;;FO716000002360;5;;2022-08-29 00:00:00;;;;
716000001578;RT716000000769;;FO716000002361;1;;2022-08-29 00:00:00;;;;
716000001579;RT716000000769;;FO716000002337;2;;2022-08-29 00:00:00;;;;
716000001580;RT716000000769;;FO716000002385;3;;2022-08-29 00:00:00;;;;
716000001581;RT716000000769;;FO716000002013;4;;2022-08-29 00:00:00;;;;
716000001582;RT716000000769;;FO716000001869;5;;2022-08-29 00:00:00;;;;
716000001583;RT716000000770;;FO716000002338;1;;2022-08-29 00:00:00;;;;
716000001584;RT716000000770;;FO716000002362;2;;2022-08-29 00:00:00;;;;
716000001585;RT716000000770;;FO716000002014;3;;2022-08-29 00:00:00;;;;
716000001586;RT716000000770;;FO716000001870;4;;2022-08-29 00:00:00;;;;
716000001587;RT716000000770;;FO716000002386;5;;2022-08-29 00:00:00;;;;
716000001588;RT716000000771;;FO716000002015;1;;2022-08-29 00:00:00;;;;
716000001589;RT716000000771;;FO716000001871;2;;2022-08-29 00:00:00;;;;
716000001590;RT716000000771;;FO716000002387;3;;2022-08-29 00:00:00;;;;
716000001591;RT716000000771;;FO716000002339;4;;2022-08-29 00:00:00;;;;
716000001592;RT716000000771;;FO716000002363;5;;2022-08-29 00:00:00;;;;
716000001593;RT716000000772;;FO716000002340;1;;2022-08-29 00:00:00;;;;
716000001594;RT716000000772;;FO716000002016;2;;2022-08-29 00:00:00;;;;
716000001595;RT716000000772;;FO716000001872;3;;2022-08-29 00:00:00;;;;
716000001596;RT716000000772;;FO716000002388;4;;2022-08-29 00:00:00;;;;
716000001597;RT716000000772;;FO716000002364;5;;2022-08-29 00:00:00;;;;
716000001598;RT716000000773;;FO716000002017;1;;2022-08-29 00:00:00;;;;
716000001599;RT716000000773;;FO716000001873;2;;2022-08-29 00:00:00;;;;
716000001600;RT716000000773;;FO716000002419;3;;2022-08-29 00:00:00;;;;
716000001601;RT716000000774;;FO716000001874;1;;2022-08-29 00:00:00;;;;
716000001602;RT716000000774;;FO716000002018;2;;2022-08-29 00:00:00;;;;
716000001603;RT716000000774;;FO716000002420;3;;2022-08-29 00:00:00;;;;
716000001604;RT716000000775;;FO716000002421;1;;2022-08-29 00:00:00;;;;
716000001605;RT716000000775;;FO716000001875;2;;2022-08-29 00:00:00;;;;
716000001606;RT716000000775;;FO716000002019;3;;2022-08-29 00:00:00;;;;
716000001607;RT716000000776;;FO716000002020;1;;2022-08-29 00:00:00;;;;
716000001608;RT716000000776;;FO716000002422;2;;2022-08-29 00:00:00;;;;
716000001609;RT716000000776;;FO716000001876;3;;2022-08-29 00:00:00;;;;
716000001610;RT716000000777;;FO716000001877;1;;2022-08-29 00:00:00;;;;
716000001611;RT716000000777;;FO716000002021;2;;2022-08-29 00:00:00;;;;
716000001612;RT716000000777;;FO716000002423;3;;2022-08-29 00:00:00;;;;
716000001613;RT716000000778;;FO716000001878;1;;2022-08-29 00:00:00;;;;
716000001614;RT716000000778;;FO716000002022;2;;2022-08-29 00:00:00;;;;
716000001615;RT716000000778;;FO716000002424;3;;2022-08-29 00:00:00;;;;
716000001616;RT716000000779;;FO716000001879;1;;2022-08-29 00:00:00;;;;
716000001617;RT716000000779;;FO716000002425;2;;2022-08-29 00:00:00;;;;
716000001618;RT716000000779;;FO716000002437;3;;2022-08-29 00:00:00;;;;
716000001619;RT716000000779;;FO716000002023;4;;2022-08-29 00:00:00;;;;
716000001620;RT716000000780;;FO716000002426;1;;2022-08-29 00:00:00;;;;
716000001621;RT716000000780;;FO716000001880;2;;2022-08-29 00:00:00;;;;
716000001622;RT716000000780;;FO716000002438;3;;2022-08-29 00:00:00;;;;
716000001623;RT716000000780;;FO716000002024;4;;2022-08-29 00:00:00;;;;
716000001624;RT716000000781;;FO716000001881;1;;2022-08-29 00:00:00;;;;
716000001625;RT716000000781;;FO716000002439;2;;2022-08-29 00:00:00;;;;
716000001626;RT716000000781;;FO716000002025;3;;2022-08-29 00:00:00;;;;
716000001627;RT716000000781;;FO716000002427;4;;2022-08-29 00:00:00;;;;
716000001628;RT716000000782;;FO716000001882;1;;2022-08-29 00:00:00;;;;
716000001629;RT716000000782;;FO716000002026;2;;2022-08-29 00:00:00;;;;
716000001630;RT716000000782;;FO716000002440;3;;2022-08-29 00:00:00;;;;
716000001631;RT716000000782;;FO716000002428;4;;2022-08-29 00:00:00;;;;
716000001632;RT716000000783;;FO716000002027;1;;2022-08-29 00:00:00;;;;
716000001633;RT716000000783;;FO716000002441;2;;2022-08-29 00:00:00;;;;
716000001634;RT716000000783;;FO716000002429;3;;2022-08-29 00:00:00;;;;
716000001635;RT716000000783;;FO716000001883;4;;2022-08-29 00:00:00;;;;
716000001636;RT716000000784;;FO716000002028;1;;2022-08-29 00:00:00;;;;
716000001637;RT716000000784;;FO716000001884;2;;2022-08-29 00:00:00;;;;
716000001638;RT716000000784;;FO716000002430;3;;2022-08-29 00:00:00;;;;
716000001639;RT716000000784;;FO716000002442;4;;2022-08-29 00:00:00;;;;
716000001640;RT716000000785;;FO716000002443;1;;2022-08-29 00:00:00;;;;
716000001641;RT716000000785;;FO716000002029;2;;2022-08-29 00:00:00;;;;
716000001642;RT716000000785;;FO716000001885;3;;2022-08-29 00:00:00;;;;
716000001643;RT716000000786;;FO716000002444;1;;2022-08-29 00:00:00;;;;
716000001644;RT716000000786;;FO716000002030;2;;2022-08-29 00:00:00;;;;
716000001645;RT716000000786;;FO716000001886;3;;2022-08-29 00:00:00;;;;
716000001646;RT716000000787;;FO716000002031;1;;2022-08-29 00:00:00;;;;
716000001647;RT716000000787;;FO716000002445;2;;2022-08-29 00:00:00;;;;
716000001648;RT716000000787;;FO716000001887;3;;2022-08-29 00:00:00;;;;
716000001649;RT716000000788;;FO716000002032;1;;2022-08-29 00:00:00;;;;
716000001650;RT716000000788;;FO716000002446;2;;2022-08-29 00:00:00;;;;
716000001651;RT716000000788;;FO716000001888;3;;2022-08-29 00:00:00;;;;
716000001652;RT716000000789;;FO716000002033;1;;2022-08-29 00:00:00;;;;
716000001653;RT716000000789;;FO716000002447;2;;2022-08-29 00:00:00;;;;
716000001654;RT716000000789;;FO716000001889;3;;2022-08-29 00:00:00;;;;
716000001655;RT716000000790;;FO716000002034;1;;2022-08-29 00:00:00;;;;
716000001656;RT716000000790;;FO716000002448;2;;2022-08-29 00:00:00;;;;
716000001657;RT716000000790;;FO716000001890;3;;2022-08-29 00:00:00;;;;
716000001658;RT716000000791;;FO716000002449;1;;2022-08-29 00:00:00;;;;
716000001659;RT716000000791;;FO716000002035;2;;2022-08-29 00:00:00;;;;
716000001660;RT716000000791;;FO716000001891;3;;2022-08-29 00:00:00;;;;
716000001661;RT716000000792;;FO716000001892;1;;2022-08-29 00:00:00;;;;
716000001662;RT716000000792;;FO716000002450;2;;2022-08-29 00:00:00;;;;
716000001663;RT716000000792;;FO716000002036;3;;2022-08-29 00:00:00;;;;
716000001664;RT716000000793;;FO716000002037;1;;2022-08-29 00:00:00;;;;
716000001665;RT716000000793;;FO716000002451;2;;2022-08-29 00:00:00;;;;
716000001666;RT716000000793;;FO716000001893;3;;2022-08-29 00:00:00;;;;
716000001667;RT716000000794;;FO716000001894;1;;2022-08-29 00:00:00;;;;
716000001668;RT716000000794;;FO716000002452;2;;2022-08-29 00:00:00;;;;
716000001669;RT716000000794;;FO716000002038;3;;2022-08-29 00:00:00;;;;
716000001670;RT716000000795;;FO716000002453;1;;2022-08-29 00:00:00;;;;
716000001671;RT716000000795;;FO716000002039;2;;2022-08-29 00:00:00;;;;
716000001672;RT716000000795;;FO716000001895;3;;2022-08-29 00:00:00;;;;
716000001673;RT716000000796;;FO716000001896;1;;2022-08-29 00:00:00;;;;
716000001674;RT716000000796;;FO716000002454;2;;2022-08-29 00:00:00;;;;
716000001675;RT716000000796;;FO716000002040;3;;2022-08-29 00:00:00;;;;
716000001676;RT716000000797;;FO716000002455;1;;2022-08-29 00:00:00;;;;
716000001677;RT716000000797;;FO716000001897;2;;2022-08-29 00:00:00;;;;
716000001678;RT716000000798;;FO716000001898;1;;2022-08-29 00:00:00;;;;
716000001679;RT716000000798;;FO716000002456;2;;2022-08-29 00:00:00;;;;
716000001680;RT716000000799;;FO716000002457;1;;2022-08-29 00:00:00;;;;
716000001681;RT716000000799;;FO716000001899;2;;2022-08-29 00:00:00;;;;
716000001682;RT716000000800;;FO716000001900;1;;2022-08-29 00:00:00;;;;
716000001683;RT716000000800;;FO716000002458;2;;2022-08-29 00:00:00;;;;
716000001684;RT716000000801;;FO716000002459;1;;2022-08-29 00:00:00;;;;
716000001685;RT716000000801;;FO716000001901;2;;2022-08-29 00:00:00;;;;
716000001686;RT716000000802;;FO716000001902;1;;2022-08-29 00:00:00;;;;
716000001687;RT716000000802;;FO716000002460;2;;2022-08-29 00:00:00;;;;
716000001688;RT716000000803;;FO716000002461;1;;2022-08-29 00:00:00;;;;
716000001689;RT716000000803;;FO716000001903;2;;2022-08-29 00:00:00;;;;
716000001690;RT716000000803;;FO716000002485;3;;2022-08-29 00:00:00;;;;
716000001691;RT716000000804;;FO716000001904;1;;2022-08-29 00:00:00;;;;
716000001692;RT716000000804;;FO716000002486;2;;2022-08-29 00:00:00;;;;
716000001693;RT716000000804;;FO716000002462;3;;2022-08-29 00:00:00;;;;
716000001694;RT716000000805;;FO716000001905;1;;2022-08-29 00:00:00;;;;
716000001695;RT716000000805;;FO716000002487;2;;2022-08-29 00:00:00;;;;
716000001696;RT716000000805;;FO716000002463;3;;2022-08-29 00:00:00;;;;
716000001697;RT716000000806;;FO716000002488;1;;2022-08-29 00:00:00;;;;
716000001698;RT716000000806;;FO716000001906;2;;2022-08-29 00:00:00;;;;
716000001699;RT716000000806;;FO716000002464;3;;2022-08-29 00:00:00;;;;
716000001700;RT716000000807;;FO716000002465;1;;2022-08-29 00:00:00;;;;
716000001701;RT716000000807;;FO716000001907;2;;2022-08-29 00:00:00;;;;
716000001702;RT716000000807;;FO716000002489;3;;2022-08-29 00:00:00;;;;
716000001703;RT716000000808;;FO716000002466;1;;2022-08-29 00:00:00;;;;
716000001704;RT716000000808;;FO716000001908;2;;2022-08-29 00:00:00;;;;
716000001705;RT716000000808;;FO716000002490;3;;2022-08-29 00:00:00;;;;
716000001706;RT716000000809;;FO716000002515;1;;2022-08-29 00:00:00;;;;
716000001707;RT716000000809;;FO716000002491;2;;2022-08-29 00:00:00;;;;
716000001708;RT716000000809;;FO716000001909;3;;2022-08-29 00:00:00;;;;
716000001709;RT716000000809;;FO716000002467;4;;2022-08-29 00:00:00;;;;
716000001710;RT716000000810;;FO716000001910;1;;2022-08-29 00:00:00;;;;
716000001711;RT716000000810;;FO716000002468;2;;2022-08-29 00:00:00;;;;
716000001712;RT716000000810;;FO716000002492;3;;2022-08-29 00:00:00;;;;
716000001713;RT716000000810;;FO716000002516;4;;2022-08-29 00:00:00;;;;
716000001714;RT716000000811;;FO716000002517;1;;2022-08-29 00:00:00;;;;
716000001715;RT716000000811;;FO716000001911;2;;2022-08-29 00:00:00;;;;
716000001716;RT716000000811;;FO716000002493;3;;2022-08-29 00:00:00;;;;
716000001717;RT716000000811;;FO716000002469;4;;2022-08-29 00:00:00;;;;
716000001718;RT716000000812;;FO716000002518;1;;2022-08-29 00:00:00;;;;
716000001719;RT716000000812;;FO716000001912;2;;2022-08-29 00:00:00;;;;
716000001720;RT716000000812;;FO716000002470;3;;2022-08-29 00:00:00;;;;
716000001721;RT716000000812;;FO716000002494;4;;2022-08-29 00:00:00;;;;
716000001722;RT716000000813;;FO716000002519;1;;2022-08-29 00:00:00;;;;
716000001723;RT716000000813;;FO716000001913;2;;2022-08-29 00:00:00;;;;
716000001724;RT716000000813;;FO716000002495;3;;2022-08-29 00:00:00;;;;
716000001725;RT716000000813;;FO716000002471;4;;2022-08-29 00:00:00;;;;
716000001726;RT716000000814;;FO716000002520;1;;2022-08-29 00:00:00;;;;
716000001727;RT716000000814;;FO716000002472;2;;2022-08-29 00:00:00;;;;
716000001728;RT716000000814;;FO716000001914;3;;2022-08-29 00:00:00;;;;
716000001729;RT716000000814;;FO716000002496;4;;2022-08-29 00:00:00;;;;
716000001730;RT716000000815;;FO716000001915;1;;2022-08-29 00:00:00;;;;
716000001731;RT716000000815;;FO716000002527;2;;2022-08-29 00:00:00;;;;
716000001732;RT716000000816;;FO716000002528;1;;2022-08-29 00:00:00;;;;
716000001733;RT716000000816;;FO716000001916;2;;2022-08-29 00:00:00;;;;
716000001734;RT716000000817;;FO716000002529;1;;2022-08-29 00:00:00;;;;
716000001735;RT716000000817;;FO716000001917;2;;2022-08-29 00:00:00;;;;
716000001736;RT716000000818;;FO716000002530;1;;2022-08-29 00:00:00;;;;
716000001737;RT716000000818;;FO716000001918;2;;2022-08-29 00:00:00;;;;
716000001738;RT716000000819;;FO716000002531;1;;2022-08-29 00:00:00;;;;
