ps_code;ps_numero;ps_1;ps_2;ps_cs_code;ps_ti_code;ps_type;ps_fonct;ps_etat;ps_preaff;ps_comment;ps_creadat;ps_majdate;ps_majsrc;ps_abddate;ps_abdsrc
PS716000000251;11;;FO716000001217;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000252;12;;FO716000001218;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000253;13;;FO716000001219;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000254;14;;FO716000001220;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000255;15;;FO716000001221;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000256;16;;FO716000001222;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000257;17;;FO716000001223;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000258;18;;FO716000001224;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000259;19;;FO716000001225;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000260;20;;FO716000001226;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000261;21;;FO716000001227;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000262;22;;FO716000001228;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000263;23;;FO716000001229;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000264;24;;FO716000001230;CS716000000022;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000265;1;;FO716000001231;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000266;2;;FO716000001232;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000267;3;;FO716000001233;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000268;4;;FO716000001234;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000269;5;;FO716000001235;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000270;6;;FO716000001236;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000271;7;;FO716000001237;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000272;8;;FO716000001238;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000273;9;;FO716000001239;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000274;10;;FO716000001240;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000275;11;;FO716000001241;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000276;12;;FO716000001242;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000277;13;;FO716000001243;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000278;14;;FO716000001244;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000279;15;;FO716000001245;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000280;16;;FO716000001246;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000281;17;;FO716000001247;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000282;18;;FO716000001248;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000283;19;;FO716000001249;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000284;20;;FO716000001250;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000285;21;;FO716000001251;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000286;22;;FO716000001252;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000287;23;;FO716000001253;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000288;24;;FO716000001254;CS716000000023;TI716000000003;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000289;1;;FO716000001255;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000290;2;;FO716000001256;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000291;3;;FO716000001257;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000292;4;;FO716000001258;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000293;5;;FO716000001259;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000294;6;;FO716000001260;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000295;7;;FO716000001261;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000296;8;;FO716000001262;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000297;9;;FO716000001263;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000298;10;;FO716000001264;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000299;11;;FO716000001265;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000300;12;;FO716000001266;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000301;13;;FO716000001267;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000302;14;;FO716000001268;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000303;15;;FO716000001269;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000304;16;;FO716000001270;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000305;17;;FO716000001271;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000306;18;;FO716000001272;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000307;19;;FO716000001273;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000308;20;;FO716000001274;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000309;21;;FO716000001275;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000310;22;;FO716000001276;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000311;23;;FO716000001277;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000312;24;;FO716000001278;CS716000000024;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000313;1;;FO716000001279;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000314;2;;FO716000001280;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000315;3;;FO716000001281;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000316;4;;FO716000001282;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000317;5;;FO716000001283;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000318;6;;FO716000001284;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000319;7;;FO716000001285;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000320;8;;FO716000001286;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000321;9;;FO716000001287;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000322;10;;FO716000001288;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000323;11;;FO716000001289;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000324;12;;FO716000001290;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000325;13;;FO716000001291;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000326;14;;FO716000001292;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000327;15;;FO716000001293;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000328;16;;FO716000001294;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000329;17;;FO716000001295;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000330;18;;FO716000001296;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000331;19;;FO716000001297;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000332;20;;FO716000001298;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000333;21;;FO716000001299;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000334;22;;FO716000001300;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000335;23;;FO716000001301;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000336;24;;FO716000001302;CS716000000025;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000337;1;;FO716000001303;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000338;2;;FO716000001304;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000339;3;;FO716000001305;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000340;4;;FO716000001306;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000341;5;;FO716000001307;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000342;6;;FO716000001308;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000343;7;;FO716000001309;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000344;8;;FO716000001310;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000345;9;;FO716000001311;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000346;10;;FO716000001312;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000347;11;;FO716000001313;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000348;12;;FO716000001314;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000349;13;;FO716000001315;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000350;14;;FO716000001316;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000351;15;;FO716000001317;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000352;16;;FO716000001318;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000353;17;;FO716000001319;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000354;18;;FO716000001320;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000355;19;;FO716000001321;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000356;20;;FO716000001322;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000357;21;;FO716000001323;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000358;22;;FO716000001324;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000359;23;;FO716000001325;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000360;24;;FO716000001326;CS716000000026;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000361;1;;FO716000001327;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000362;2;;FO716000001328;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000363;3;;FO716000001329;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000364;4;;FO716000001330;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000365;5;;FO716000001331;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000366;6;;FO716000001332;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000367;7;;FO716000001333;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000368;8;;FO716000001334;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000369;9;;FO716000001335;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000370;10;;FO716000001336;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000371;11;;FO716000001337;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000372;12;;FO716000001338;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000373;13;;FO716000001339;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000374;14;;FO716000001340;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000375;15;;FO716000001341;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000376;16;;FO716000001342;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000377;17;;FO716000001343;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000378;18;;FO716000001344;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000379;19;;FO716000001345;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000380;20;;FO716000001346;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000381;21;;FO716000001347;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000382;22;;FO716000001348;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000383;23;;FO716000001349;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000384;24;;FO716000001350;CS716000000027;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000385;1;;FO716000001351;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000386;2;;FO716000001352;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000387;3;;FO716000001353;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000388;4;;FO716000001354;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000389;5;;FO716000001355;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000390;6;;FO716000001356;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000391;7;;FO716000001819;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000392;8;;FO716000001820;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000393;9;;FO716000001821;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000394;10;;FO716000001822;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000395;11;;FO716000001823;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000396;12;;FO716000001824;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000397;13;;FO716000001825;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000398;14;;FO716000001826;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000399;15;;FO716000001827;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000400;16;;FO716000001828;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000401;17;;FO716000001829;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000402;18;;FO716000001830;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000403;19;;FO716000001831;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000404;20;;FO716000001832;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000405;21;;FO716000001833;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000406;22;;FO716000001834;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000407;23;;FO716000001835;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000408;24;;FO716000001836;CS716000000028;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000409;1;;FO716000001837;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000410;2;;FO716000001838;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000411;3;;FO716000001839;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000412;4;;FO716000001840;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000413;5;;FO716000001841;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000414;6;;FO716000001842;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000415;7;;FO716000001843;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000416;8;;FO716000001844;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000417;9;;FO716000001845;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000418;10;;FO716000001846;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000419;11;;FO716000001847;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000420;12;;FO716000001848;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000421;13;;FO716000001849;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000422;14;;FO716000001850;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000423;15;;FO716000001851;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000424;16;;FO716000001852;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000425;17;;FO716000001853;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000426;18;;FO716000001854;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000427;19;;FO716000001855;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000428;20;;FO716000001856;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000429;21;;FO716000001857;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000430;22;;FO716000001858;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000431;23;;FO716000001859;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000432;24;;FO716000001860;CS716000000029;TI716000000004;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000433;1;;FO716000001861;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000434;2;;FO716000001862;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000435;3;;FO716000001863;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000436;4;;FO716000001864;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000437;5;;FO716000001865;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000438;6;;FO716000001866;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000439;7;;FO716000001867;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000440;8;;FO716000001868;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000441;9;;FO716000001869;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000442;10;;FO716000001870;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000443;11;;FO716000001871;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000444;12;;FO716000001872;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000445;13;;FO716000001873;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000446;14;;FO716000001874;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000447;15;;FO716000001875;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000448;16;;FO716000001876;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000449;17;;FO716000001877;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000450;18;;FO716000001878;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000451;19;;FO716000001879;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000452;20;;FO716000001880;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000453;21;;FO716000001881;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000454;22;;FO716000001882;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000455;23;;FO716000001883;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000456;24;;FO716000001884;CS716000000030;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000457;1;;FO716000001885;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000458;2;;FO716000001886;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000459;3;;FO716000001887;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000460;4;;FO716000001888;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000461;5;;FO716000001889;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000462;6;;FO716000001890;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000463;7;;FO716000001891;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000464;8;;FO716000001892;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000465;9;;FO716000001893;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000466;10;;FO716000001894;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000467;11;;FO716000001895;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000468;12;;FO716000001896;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000469;13;;FO716000001897;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000470;14;;FO716000001898;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000471;15;;FO716000001899;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000472;16;;FO716000001900;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000473;17;;FO716000001901;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000474;18;;FO716000001902;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000475;19;;FO716000001903;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000476;20;;FO716000001904;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000477;21;;FO716000001905;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000478;22;;FO716000001906;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000479;23;;FO716000001907;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
PS716000000480;24;;FO716000001908;CS716000000031;TI716000000005;;CO;NC;;;29/08/2022 00:00;;;;
